mode,T1_C,t1_s,T2_C,t2_s,total_anneal_time_s,rank,eig_score,expected_information_gain,nearest_existing_distance,time_penalty,eig_delta_h_total_J_g,pred_delta_h_total_J_g,uncertainty_delta_h_total_J_g,eig_peak_area_J_g,pred_peak_area_J_g,uncertainty_peak_area_J_g,eig_peak_temperature_Tp_C,pred_peak_temperature_Tp_C,uncertainty_peak_temperature_Tp_C,eig_peak_height_uW,pred_peak_height_uW,uncertainty_peak_height_uW,eig_onset_temperature_C,pred_onset_temperature_C,uncertainty_onset_temperature_C,eig_recovery_index,pred_recovery_index,uncertainty_recovery_index,eig_path_dependence_index,pred_path_dependence_index,uncertainty_path_dependence_index,eig_kovacs_peak_label,pred_kovacs_peak_label,uncertainty_kovacs_peak_label
two_step,55,10,100,1200,1210,1,2.4808941385960077,1.8468714376015107,5.451578063843028,0.020166666666666666,0.6595959314992789,-0.8972887466873471,0.3310829142067973,0.8040572984547331,-1.7874656157090423,0.259785014564392,0.0026582608756788085,105.05810496775855,0.36505751368975065,0.26469775046889005,-171.31627362627785,41.77037275329993,3.5334937064495345e-07,70.01022195905568,0.004203269533950687,0.5525631572148365,0.5786385327318537,0.2131692565814607,0.4035849495106103,-0.09131135803834692,0.22285018948829813,0.0,0.0,0.0
two_step,50,10,90,1200,1210,2,2.479832771455283,1.87106086499981,5.241154776017829,0.020166666666666666,0.6711048727785364,-0.8979649906955478,0.3363029557291566,0.8122304985688465,-1.7919484456589316,0.2624481551102038,0.0027179418501892963,105.06136769982434,0.36914377020577777,0.27051947955892514,-172.04735961969422,42.361263249615305,3.439579138998718e-07,70.01031659982281,0.004147035279612084,0.5584523129364772,0.5746537371960365,0.21504905256778084,0.4085243798029088,-0.09157513376989825,0.22483851314214368,0.0,0.0,0.0
two_step,55,10,100,900,910,3,2.479235661915313,1.8402143056419844,5.451566857833291,0.015166666666666667,0.6575676096085171,-0.885933415909664,0.3301669079248699,0.8000409288047836,-1.7790694160285132,0.2584823016109495,0.0026388050792116847,105.0696805655309,0.363715592014187,0.2585896590471234,-170.29506650923483,41.148811336681106,3.57338114831543e-07,70.01019937887575,0.004226927031083585,0.5512919187335633,0.5710393261393926,0.212764218314252,0.40508920624957895,-0.08418293087106152,0.2234555058473146,0.0,0.0,0.0
two_step,50,10,90,1800,1810,4,2.4788221073029684,1.8795154247460895,5.245611243529546,0.030166666666666665,0.6736615557480669,-0.9151653182624372,0.33746783200502994,0.8170540003722864,-1.8048814535182616,0.2640275537472902,0.0027459835978978268,105.04401052159332,0.3710483692670804,0.2793700748806197,-173.65789819415755,43.25703133303406,3.374829865369026e-07,70.01035373484915,0.0041078163325037696,0.5603493028677804,0.5859401604215135,0.21565577133964858,0.4057095805068784,-0.10230717892248808,0.22370519840079212,0.0,0.0,0.0
two_step,55,10,100,1800,1810,5,2.4774773327930832,1.852940480771552,5.455862655734984,0.030166666666666665,0.6612277795190339,-0.9129554319870083,0.3318207265790297,0.8086387231808455,-1.798929168170419,0.2612758006943198,0.0026773518737654173,105.04198651572752,0.36636954694133145,0.27272518190782885,-172.72978762144882,42.58477599193629,3.483004690003269e-07,70.0102483370699,0.004173131859368763,0.5532643952171732,0.5892681313368403,0.2133927941802674,0.40066897010051655,-0.10109239213039824,0.22167729356079696,0.0,0.0,0.0
two_step,50,10,90,900,910,6,2.476395749405178,1.8626252416592173,5.241143120105226,0.015166666666666667,0.6684128129685895,-0.8856376217490014,0.3350784776113176,0.8079781896004699,-1.7826359058605845,0.2610605477061523,0.0026921258629313454,105.07374145162089,0.36738171087103677,0.2638698804394931,-170.90533249242316,41.68622829348014,3.488349601134468e-07,70.0102874387906,0.004176332612468172,0.5563156959233857,0.5666218131288258,0.21436640043360622,0.4098865671073381,-0.08383975848801038,0.2253872043598223,0.0,0.0,0.0
two_step,55,10,100,600,610,7,2.47152350045913,1.8275173038488766,5.451440527307667,0.010166666666666668,0.6534797594590266,-0.869771312598523,0.3283243685571386,0.793257984847124,-1.7670180283172898,0.25629109620882207,0.0026034892625675815,105.08602731554511,0.3612671586796825,0.24948331544374444,-168.84931036019105,40.218727387114896,3.634080581517751e-07,70.01016297126469,0.004262676331937623,0.5484337825911458,0.5603467991950632,0.21185451102587013,0.40636118076495753,-0.07398517361432604,0.22396749249593875,0.0,0.0,0.0
two_step,50,10,90,600,610,8,2.4660508698109997,1.847296130379954,5.241011717480938,0.010166666666666668,0.6633757845934626,-0.8682281360393267,0.33279308030645444,0.8007785233196851,-1.7694344557218746,0.2587212477272282,0.002647812181938806,105.09113552827017,0.3643374454681679,0.25404552259254065,-169.310885840187,40.68523262874724,3.5600619353159034e-07,70.01024304742302,0.004219042072983097,0.552204296122279,0.5553455450675326,0.21305489102274994,0.4108752351110571,-0.07285765649924293,0.22578554076728813,0.0,0.0,0.0
two_step,55,30,100,900,930,9,2.453239948865718,1.8191933373551024,5.412888429255128,0.0155,0.650919815647217,-0.905365507225362,0.32717292267563963,0.7893728643032534,-1.7950939926819067,0.25504098948665066,0.002583168490364622,105.06123263286314,0.3598508549324839,0.2578456940360578,-170.42073752059974,41.07298490495693,3.4754836257918027e-07,70.01035502929201,0.004168623773915515,0.5421571870934931,0.5815716007123501,0.20986128163954004,0.4042727980170297,-0.10536919321555084,0.22312695908141972,0.0,0.0,0.0
two_step,55,10,95,1800,1810,10,2.453102981322434,1.8982596503115328,4.875083313979731,0.030166666666666665,0.6825201518919564,-0.9167365144796389,0.341519011103561,0.8228556229322859,-1.809216043670035,0.2659348897833402,0.00279650698223494,105.0454860003416,0.3744557406363526,0.2839992646385703,-174.34076806925867,43.724462720417094,3.2930204272060927e-07,70.01043141524221,0.00405772196657477,0.5653032520317439,0.583473917326566,0.21724301703768992,0.4094032348240386,-0.1032378173874273,0.2251924993066404,0.0,0.0,0.0
