mode,T1_C,t1_s,T2_C,t2_s,total_anneal_time_s,rank,eig_score,expected_information_gain,nearest_existing_distance,time_penalty,eig_delta_h_total_J_g,pred_delta_h_total_J_g,uncertainty_delta_h_total_J_g,eig_peak_area_J_g,pred_peak_area_J_g,uncertainty_peak_area_J_g,eig_peak_temperature_Tp_C,pred_peak_temperature_Tp_C,uncertainty_peak_temperature_Tp_C,eig_peak_height_uW,pred_peak_height_uW,uncertainty_peak_height_uW,eig_onset_temperature_C,pred_onset_temperature_C,uncertainty_onset_temperature_C,eig_recovery_index,pred_recovery_index,uncertainty_recovery_index,eig_path_dependence_index,pred_path_dependence_index,uncertainty_path_dependence_index,eig_kovacs_peak_label,pred_kovacs_peak_label,uncertainty_kovacs_peak_label
two_step,50,30,75,600,630,2834,1.588295749172727,1.3638116084167096,1.9582011729668123,0.010499999999999999,0.45566635348495754,-1.0009612660423715,0.26477220188178513,0.4152088641821212,-1.8467366892644304,0.18961078055317174,0.00767920391311818,104.60639886053826,0.6220320387478069,0.14905764545011416,-175.90528907892113,29.46680812068078,5.557913886702748e-07,70.0078332720405,0.0052715827678907635,0.5227737802483197,0.7837807225271661,0.26320562276771053,0.34529921625138155,-0.01753023475073532,0.23687625725596265,0.0,0.0,0.0
two_step,90,1200,90,30,1230,2835,1.5882671724155113,1.4209503399611183,1.5651402704532753,0.0205,0.5441704256429217,-0.952384070926029,0.30463852902505073,0.5393616212472842,-1.834034607949129,0.23219533906356427,0.0025047732786333877,105.04235455958964,0.35433442236050855,0.23978540337815246,-168.59605275086494,39.22310998642418,3.1803055416537434e-07,70.01093007023614,0.003987672600081589,0.3599047174867727,0.6112644095554001,0.19894410529252288,0.43098551365941884,-0.08000856070667367,0.27774409051847904,0.0,0.0,0.0
two_step,70,100,95,600,700,2836,1.5882574258327917,1.4784492906150555,1.0122900157033583,0.011666666666666667,0.5027075810840729,-0.9609036504827843,0.2857778792864316,0.4897921000168672,-1.8357347342688095,0.2149517866509117,0.004883161835059642,104.84806649790099,0.49533246013881754,0.19522973811925173,-173.97178462714265,34.55646058969872,4.08248975561425e-07,70.00988331351365,0.0045180147312104705,0.5141845354447404,0.7049322145108378,0.25972629953748105,0.39415947005966745,-0.010466142575690012,0.2601149825335967,0.0,0.0,0.0
two_step,75,1200,75,30,1230,2837,1.5882116710356315,1.4080783592627413,1.6719442647740859,0.0205,0.5379191362953404,-0.9527024684286634,0.3017715152990905,0.5366532353147287,-1.8294183310467937,0.23124307981211822,0.0023286104327019078,105.0485408135863,0.34161683849540564,0.23725883652906996,-167.487258645491,38.96276414504639,3.294284983240326e-07,70.01075207155887,0.0040585009969642235,0.3589472501226066,0.6158549715577565,0.19857291543960218,0.42304880616845003,-0.07764631160758757,0.27393209136307534,0.0,0.0,0.0
two_step,70,900,95,900,1800,2838,1.5881661670597598,1.4140528708201021,1.7009441353304797,0.03,0.4890209139350908,-1.0026381173417451,0.2796270726744756,0.4714035629059673,-1.863481861259612,0.20864527019229065,0.005364778447931615,104.818904352557,0.5193102400146254,0.2104805811861555,-174.42360780653567,36.17406222151884,4.4573708117243676e-07,70.0097940975716,0.004720896524252789,0.46464338184353055,0.7123719830768627,0.23990044232271215,0.3929476118303399,-0.06772569718115408,0.2595370658330957,0.0,0.0,0.0
two_step,70,300,85,10,310,2839,1.5881404657814537,1.4677371795445369,1.046416274196531,0.005166666666666666,0.5596366430147843,-0.8953738341775709,0.3117701491407419,0.5547095221804127,-1.791728045620155,0.23761560762753933,0.002573488972178578,105.08583093513288,0.3591742748896986,0.21926549177254287,-165.83606936152145,37.095415505690774,3.4544810741388965e-07,70.01067082210749,0.004156009063683043,0.3838970784170871,0.5771481188441231,0.2082545760254632,0.4491728012207862,-0.028345692358577895,0.28651114849024273,0.0,0.0,0.0
two_step,70,10,95,300,310,2840,1.5880273774939238,1.500493701535575,0.772502855208463,0.005166666666666666,0.5004213753456231,-0.924997963394289,0.2847480342335335,0.4935635494202522,-1.8118054258270957,0.21625082718394084,0.004459175816980832,104.86339556582287,0.4732398604065497,0.17668988128056493,-173.80423326803236,32.55271778066648,3.7558361103182785e-07,70.00991215332296,0.004333496002622548,0.5598644346815601,0.7060414024555557,0.2783937441523598,0.36658801029565724,0.0443012263362607,0.24699011456232003,0.0,0.0,0.0
two_step,95,900,100,1800,2700,2841,1.5879729642370057,1.4634235644454607,1.4129116649295408,0.045,0.5602039040797441,-0.981282186437109,0.3120327852034214,0.5576608917468705,-1.857232839872047,0.23866270865934183,0.002533101307139654,105.0143113687149,0.3563375337405347,0.26526269531069385,-172.56020052563886,41.82777624508596,3.0597330694895013e-07,70.01086981825512,0.003911351432488736,0.36478716378804754,0.6262303578742385,0.20083723643741067,0.43960918731469856,-0.09799440328191565,0.28189529003240515,0.0,0.0,0.0
two_step,80,60,95,60,120,2842,1.5877372055378352,1.5021417141741786,0.729962428030471,0.0019999999999999996,0.5716912288003437,-0.848699771434594,0.3173680398719743,0.5696046999302944,-1.7570438298464455,0.2429165320361533,0.0025754909474985017,105.1175580884095,0.35931431260702995,0.21155250588398924,-164.6436355511478,36.28686430545347,3.612981692915385e-07,70.01044388715395,0.004250284107138822,0.39931074784489184,0.5483363324796466,0.2142506682748714,0.45700469806606875,0.01880285057179284,0.29030145427865317,0.0,0.0,0.0
two_step,70,300,95,900,1200,2843,1.587655199955095,1.4483107148089223,1.3278707095514388,0.02,0.49636987244488834,-0.9839199216662833,0.2829254067791917,0.48111126264227966,-1.8512431980367279,0.21196910792691295,0.00511486899361655,104.8307841953061,0.5070069189269701,0.2038752903036134,-174.41257895249254,35.47647563080298,4.261781436777434e-07,70.00984400006632,0.004616158171605503,0.48862402630792356,0.7102719022092862,0.24944854091696503,0.39653153942040276,-0.04038041118058049,0.26124652608034404,0.0,0.0,0.0
two_step,50,600,50,900,1500,2844,1.5876159694082181,1.2258202905551228,3.2232973237757934,0.025,0.4612526294415692,-0.8980283743832489,0.26724784310853344,0.5114754464417189,-1.7339907023819976,0.22244823154257437,0.0015038551152981778,105.09388758237588,0.27441929274420285,0.17865290096785774,-157.4018164596249,32.76709243333605,4.056053009991749e-07,70.00937219426336,0.00450336244108155,0.35005253099813677,0.6902068147410547,0.19512526211847858,0.288902209137357,-0.04187230063369943,0.21002303081351809,0.0,0.0,0.0
two_step,65,1200,80,100,1300,2845,1.587541674380945,1.4379320415802082,1.4273024955616964,0.021666666666666667,0.5462505427542037,-0.9602609560974253,0.3055944773533026,0.540511634814219,-1.8399646977746555,0.23260005758253496,0.0027115851438207134,105.02761319096824,0.36871066891875853,0.24332923549618413,-169.65436228015665,39.587589307953735,3.2694593224379314e-07,70.01080021518335,0.004043179683970643,0.37197991630189287,0.6189180716957474,0.20362737994124644,0.4329478945985411,-0.08220031285787198,0.27868785310547195,0.0,0.0,0.0
two_step,95,1200,100,300,1500,2846,1.5875035517282439,1.4419407733139105,1.421356486786111,0.025,0.5531263488315297,-0.9647138382778656,0.3087614078993493,0.5486325039923275,-1.844667876531359,0.23546449713820833,0.0024905094035373317,105.03229677453822,0.35332154986268943,0.2514405344817414,-170.39489351226845,40.418999233413466,3.107899650383777e-07,70.01091431249145,0.0039420176409346525,0.3607948469126652,0.6161945174135461,0.19928920596856048,0.43701549391709776,-0.08809788679905495,0.28064569895306496,0.0,0.0,0.0
two_step,80,1200,80,300,1500,2847,1.5874223636465508,1.4340358655202619,1.4865541510524063,0.025,0.5491727917302881,-0.9651532566190557,0.3069391062516312,0.5465796570105879,-1.8421146064049518,0.2347393198889593,0.002427334199150351,105.03444534188156,0.34880049430423743,0.2501001406164317,-169.7138197277167,40.28186663060394,3.1800259665500365e-07,70.01081522308881,0.003987497321508045,0.3602955536768256,0.6188915900412377,0.1990956293855534,0.43231596036578246,-0.08674018335166003,0.27838388374680656,0.0,0.0,0.0
two_step,80,900,80,30,930,2848,1.5873828454275971,1.4258448737015952,1.4753164310500162,0.0155,0.5461405162487806,-0.9421186414547373,0.3055438884361289,0.5431498010064351,-1.8237846261957564,0.233529351663901,0.0024020275552784943,105.05490513905036,0.34697309277084265,0.23581289583343282,-167.50023598870624,38.813579007265396,3.2856477043542323e-07,70.01078886118967,0.004053177015566032,0.3620579373440891,0.606171445866394,0.19977893158027288,0.43225308048158106,-0.06972319798076616,0.2783536404935198,0.0,0.0,0.0
