mode,T1_C,t1_s,T2_C,t2_s,total_anneal_time_s,rank,eig_score,expected_information_gain,inverse_identifiability_score,nearest_existing_distance,novelty_component,inverse_identifiability_component,extrapolation_penalty,extrapolation_penalty_component,time_penalty,sensitivity_T1_C,sensitivity_t1_s,sensitivity_T2_C,sensitivity_t2_s,eig_delta_h_total_J_g,pred_delta_h_total_J_g,uncertainty_delta_h_total_J_g,eig_peak_area_J_g,pred_peak_area_J_g,uncertainty_peak_area_J_g,eig_peak_temperature_Tp_C,pred_peak_temperature_Tp_C,uncertainty_peak_temperature_Tp_C,eig_peak_height_uW,pred_peak_height_uW,uncertainty_peak_height_uW,eig_recovery_index,pred_recovery_index,uncertainty_recovery_index,eig_path_dependence_index,pred_path_dependence_index,uncertainty_path_dependence_index
two_step,50,1200,80,10,1210,21,4.1559114297689606,2.284957856193646,1.0,3.2910487630570504,0.6911202402419806,1.2,0.0,0.0,0.020166666666666666,0.543943531515815,1.406481235816379,0.4892335039463454,1.9196615999721096,0.8563109517358626,-2.095502537638485,3.158491449784619,0.8178799487803169,-1.346609528739485,2.4343521685825755,0.31110777458081035,98.28692058657055,8.267740162937436,0.5905702504587789,-50.3360555952147,80.61621095406569,0.12581157196205067,0.7694774951034064,0.1910528095204392,0.9731438815002366,-2.388921716793155,4.00566930648539
two_step,65,300,95,1800,2100,22,4.153682155191303,2.565629948515902,0.9515725626323961,2.291262531031074,0.4811651315165255,1.1418870751588752,0.0,0.0,0.035,0.5692944549045968,2.9727089098056223,0.38740055977833177,0.9546074587940487,0.9105658537457277,-1.8405393379169892,3.372112768460452,0.8860666912253623,-1.1826901081608983,2.6460174348720344,0.36841476088016056,98.12307641762344,9.28843370102076,0.8312642165785853,-64.3188503771334,110.8917839089154,0.1316595828673625,0.8190578116830163,0.19603954406735977,1.0628279299262506,-3.3943974482840398,4.441039455002614
two_step,60,60,85,600,660,23,4.149174783533792,2.5549691791356723,1.0,1.9295504971339026,0.40520560439811953,1.2,0.0,0.0,0.011000000000000001,0.5110959891710873,3.3137610455390236,0.23435611805959186,2.321562844326363,0.8399330896140554,-0.6357571671879934,3.0957765623112716,0.7869030537957072,-0.3682478660493524,2.3417815605022083,0.40046106033739653,100.02260734642782,9.86043206483528,0.7521449333270784,-24.19052357760482,100.37956200266515,0.23373740585096525,0.6471679500549234,0.27573642521871333,1.0665165944611585,-1.4587141510353616,4.459670862459437
two_step,65,60,90,1800,1860,24,4.148859343883923,2.6580432427870866,0.9785031727823797,1.6552966369427646,0.3476122937579806,1.1742038073388557,0.0,0.0,0.031,0.5550472954092642,5.063305332906045,0.4021756130157283,4.4214256320949685,0.8601696238642413,-0.2973182915227011,3.173383885179098,0.8485067685200779,0.02173274358519964,2.5280382928636227,0.44268251945395937,95.84579794418467,10.619487875010824,0.805207083796253,-19.762337350703085,107.36108920835179,0.24358630677812548,0.7211271818902243,0.28298578741793745,1.0450088151837944,-1.3163780526940443,4.351865878542268
two_step,65,10,85,600,610,25,4.1464634726295655,2.5781470504986723,1.0,1.802301064740182,0.37848322359543823,1.2,3.851367973431823e-07,1.3479787907011379e-07,0.010166666666666668,0.5058566673855394,3.8066002622314192,0.3012316432324546,2.661568985742911,0.8036137332356496,-0.3073604113289838,2.959479818308758,0.7707512144506508,-0.07981777047114456,2.294350859232172,0.43240645845239606,98.57172197744224,10.43399648925558,0.7517083321643773,-16.276457502848906,100.3232267069235,0.27608356838579234,0.6297287313423964,0.3066363290328706,1.050791067583112,-0.8036463353701994,4.380652578781392
two_step,70,30,90,1200,1230,26,4.146318123834998,2.6482367484897575,0.9950832971692959,1.5451496130575533,0.3244814187420862,1.194099956603155,0.0,0.0,0.0205,0.5883897411514057,4.995860692638304,0.44675005821561986,3.5882751548942378,0.9215021946145752,-2.1238045605321987,3.4163074595372556,0.899728492644713,-1.4051944507958625,2.689807416395083,0.31385266006229073,99.85517003545718,8.316718882796252,0.8732521796831201,-78.57808954523891,116.73202396580716,0.18689191797331417,0.7868452088627939,0.24045948362364414,1.1267886646272203,-3.5169256565502764,4.772741130355804
two_step,50,600,80,10,610,27,4.1451393818506395,2.3351685906633497,0.9770517833222299,3.084168180320385,0.6476753178672808,1.1724621399866757,0.0,0.0,0.010166666666666668,0.44725921921511486,0.4049022765630794,0.3329633002501763,0.45505774613984024,0.8532950842181704,-2.41790331926851,3.146882963624438,0.8029227635894495,-1.615019184434581,2.3893864198724835,0.3315960061692994,99.24303688064512,8.632931688055768,0.6007214254478241,-58.272736796102684,81.8003393648026,0.1288863652154442,0.8110727830126975,0.19368349685147834,1.0360943887115797,-2.6080974864621127,4.307764817946959
two_step,65,300,100,1800,2100,28,4.138491629754966,2.481722656071401,0.9844596763611295,2.4305588669057583,0.5104173620502093,1.1813516116333553,0.0,0.0,0.035,0.5200346258672202,2.84872951227126,0.42796991422399705,0.7245931598218992,0.8589535694731709,-0.24892439038473615,3.1686857132846176,0.8487750255736314,0.0945910773174582,2.5288686791408543,0.3803466054705946,94.24833549152677,9.501125782275713,0.7678486639859633,-15.940845793784465,102.4176245255087,0.1712640830010771,0.8188825941547109,0.2282885440040108,0.9808488485401075,-1.5413735677276197,4.041790503556835
two_step,50,1200,80,30,1230,29,4.138001127767671,2.348220387568943,1.0,2.9060987628510877,0.6102807401987284,1.2,0.0,0.0,0.0205,0.4761794797792338,2.0414660042786794,0.30177760874656534,1.2076725338986378,0.8488742422786836,-2.1569436757961307,3.129915691209801,0.8026414207446244,-1.4173509566890854,2.3885454557895485,0.36238527198194526,98.19053664109595,9.181040169150862,0.6049642123557591,-51.730152413065724,82.29728257824783,0.1211200365123542,0.8267287835199898,0.18699952020627797,1.0323493774781265,-2.5012872234226298,4.289337872601169
two_step,60,100,85,1200,1300,30,4.1376523254487445,2.6091530010650374,0.9231008868131548,2.106880604164706,0.44244492687458825,1.1077210641757858,0.0,0.0,0.021666666666666667,0.5278825404204338,3.6935608907855633,0.2555947220358815,2.5084620657073073,0.8447358289663033,-0.7213481509863834,3.1140850411982592,0.7984572757832467,-0.4185499603517607,2.376059457262107,0.4264874040600609,99.3629578919641,10.327391274735353,0.7730060391173902,-27.913182563298214,103.09202370791705,0.23952691465378487,0.6515057684560701,0.28000330760282155,1.0814071696164793,-1.5342446502724119,4.5354915225208545
two_step,50,300,75,10,310,31,4.137635131968216,2.3752769457004073,0.9636586252445856,2.9101642982903493,0.6111345026409734,1.1563903502935027,0.0,0.0,0.005166666666666666,0.37826786141969937,3.180840732077235,0.07403998347652925,2.6739614993749474,0.8526899583420309,-2.505888901175716,3.1445570334949835,0.7748909941706092,-1.7419891635898008,2.3064541198739383,0.22263124377145754,102.41456812533593,6.665169768002261,0.61555498394972,-61.59500384785642,83.54307064786305,0.2041951620209091,0.7386568319826297,0.25367111089678807,1.141562046234428,-2.438137103766972,4.852041387180448
two_step,50,1800,80,30,1830,32,4.127839866396694,2.306549253205815,1.0,3.103764824718471,0.6517906131908788,1.2,0.0,0.0,0.0305,0.4854048301131184,1.5241537334483466,0.3866169241517069,0.3860811985732404,0.8433698919539666,-2.222579417246334,3.1088710516870264,0.8026819525711503,-1.457273012732727,2.388666598864651,0.3486807639753525,98.16338558676388,8.93706625766534,0.5932953334182091,-53.340659306074535,80.93342651043051,0.11354624819640141,0.8145040310773727,0.18034744699107585,1.0079536075856357,-2.5932698426655247,4.17072995049004
two_step,55,1800,75,1800,3600,33,4.124079862596838,2.51898612858381,1.0,2.214732066728701,0.46509373401302717,1.2,0.0,0.0,0.06,0.5411537203718036,0.6116579946995642,0.14769557194923813,2.06394789958913,0.7850843063416371,-1.0017027115208934,2.8913665026300297,0.7407129770150882,-0.6572785055805713,2.2076041483566033,0.32795697910531785,99.75077378695993,8.5681222126945,0.7716947496609738,-40.59585591387185,102.92031417740554,0.22630926884972263,0.6891812089194329,0.27023709314777483,1.2127442932287413,-0.8513008628719367,5.249111590738111
